Date,Open,High,Low,Close,Volume,Adj Close
2000-05-26,45.53125,45.71875,45.3125,45.71875,74800,32.590633392333984
2000-05-30,46.375,47.40625,46.375,47.40625,57600,33.79359436035156
2000-05-31,47.5625,48.1875,47.5625,47.578125,36000,33.91609191894531
2000-06-01,48.5546875,48.65625,48.5546875,48.65625,7000,34.68461990356445
2000-06-02,50.859375,51.1875,50.859375,51.1875,29400,36.48902893066406
2000-06-05,51.0625,51.5625,50.9375,51.0,48400,36.35539245605469
2000-06-06,51.8046875,52.40625,51.34375,51.5,151800,36.711795806884766
2000-06-07,51.1875,51.5625,50.71875,51.5625,131000,36.75637435913086
2000-06-08,52.125,52.125,51.4375,51.4375,91400,36.66724395751953
2000-06-09,51.9375,52.34375,51.90625,52.34375,41600,37.31327819824219
2000-06-12,52.5,52.5,50.75,50.7890625,85200,36.20500564575195
2000-06-13,50.6640625,51.4375,50.1875,51.4375,168200,36.66724395751953
2000-06-14,51.859375,51.859375,51.1875,51.1875,43200,36.48902893066406
2000-06-15,50.875,51.25,50.3828125,51.25,26800,36.53358840942383
2000-06-16,51.46875,51.5,50.96875,50.96875,30200,36.33312225341797
2000-06-19,51.25,52.25,51.015625,52.25,59200,37.24644088745117
2000-06-20,52.328125,52.671875,52.125,52.59375,47000,37.49149703979492
2000-06-21,52.125,52.9375,52.125,52.84375,66800,37.69120407104492
2000-06-22,53.0,53.0,51.25,51.25,139600,36.55443572998047
2000-06-23,51.75,51.75,50.5,50.90625,235800,36.309242248535156
2000-06-26,51.109375,51.53125,50.875,51.53125,93600,36.75505447387695
2000-06-27,51.609375,52.0625,50.71875,50.71875,112800,36.1755256652832
2000-06-28,50.9375,52.1875,50.9375,52.0,170600,37.0893669128418
2000-06-29,51.75,51.84375,51.03125,51.1875,212200,36.5098762512207
2000-06-30,51.21875,51.6796875,50.796875,51.6796875,1171800,36.86091995239258
2000-07-03,51.5625,52.40625,51.5,52.40625,15800,37.3791389465332
2000-07-05,52.109375,52.125,51.6328125,51.8125,138800,36.95563888549805
2000-07-06,51.828125,52.421875,51.34375,52.421875,154600,37.39028549194336
2000-07-07,52.4296875,52.953125,52.4296875,52.75,71800,37.624324798583984
2000-07-10,52.71875,53.28125,52.71875,53.09375,44800,37.86951446533203
2000-07-11,53.0,53.296875,52.84375,53.03125,253200,37.82493209838867
2000-07-12,53.3125,54.09375,53.25,54.09375,45200,38.58277130126953
2000-07-13,54.140625,54.265625,54.0,54.265625,102600,38.705352783203125
2000-07-14,54.546875,54.546875,53.875,54.3125,54800,38.73879623413086
2000-07-17,54.359375,54.59375,54.21875,54.5,46600,38.872528076171875
2000-07-18,54.140625,54.140625,53.5625,53.5625,235400,38.203857421875
2000-07-19,53.390625,53.390625,52.625,52.625,35400,37.53517532348633
2000-07-20,53.125,53.5,53.125,53.5,150400,38.15925598144531
2000-07-21,53.1875,53.1875,52.03125,52.03125,150600,37.11166763305664
2000-07-24,52.3125,52.3125,51.1640625,51.2734375,37000,36.5711669921875
2000-07-25,51.6796875,51.6796875,51.0625,51.375,36800,36.643592834472656
2000-07-26,51.0,51.28125,50.46875,51.28125,15800,36.57672119140625
2000-07-27,51.1796875,51.1796875,49.875,49.875,275000,35.57371520996094
2000-07-28,50.1640625,50.1640625,48.875,49.0,171600,34.94961929321289
2000-07-31,49.25,50.25,48.6875,50.25,166400,35.8411979675293
2000-08-01,49.875,50.0625,49.640625,49.921875,263400,35.60712432861328
2000-08-02,49.625,50.28125,49.5,50.0,388600,35.662864685058594
2000-08-03,49.03125,50.0625,49.03125,49.96875,1084200,35.640586853027344
2000-08-04,50.5625,50.578125,49.921875,50.21875,570400,35.818904876708984
